BannerType;CampaignType;Category;Client;Date;Device;Place;QueryType;TargetingType;Clicks;Cost;Conversions;Shows
text;text;CASH SETTLEMENT SERVICES;BELL;01.01.2023;Desktop;Search;Brand;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.01.2023;Desktop;Search;Other;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.01.2023;Mobile;Search;Brand;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.01.2023;Mobile;Search;Other;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.02.2023;Desktop;Search;Brand;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.02.2023;Desktop;Search;Brand;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.02.2023;Desktop;Search;Other;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.02.2023;Mobile;Search;Brand;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.02.2023;Mobile;Search;Other;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.03.2023;Desktop;Search;Brand;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.03.2023;Desktop;Search;Other;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.03.2023;Mobile;Search;Brand;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.03.2023;Mobile;Search;Other;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.01.2023;Desktop;Networks;Phrase;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.01.2023;Desktop;Networks;Retargeting;Retargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.01.2023;Mobile;Networks;Phrase;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.01.2023;Mobile;Networks;Retargeting;Retargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.02.2023;Desktop;Networks;Phrase;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.02.2023;Mobile;Networks;Phrase;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.02.2023;Mobile;Networks;Retargeting;Retargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.01.2023;Mobile;Networks;Autotargeting;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.02.2023;Desktop;Networks;Autotargeting;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.02.2023;Mobile;Networks;Autotargeting;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.02.2023;Mobile;Networks;Retargeting;Retargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.03.2023;Desktop;Networks;Autotargeting;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.03.2023;Desktop;Search;Brand;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.03.2023;Mobile;Networks;Autotargeting;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.03.2023;Mobile;Networks;Phrase;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.03.2023;Mobile;Networks;Retargeting;Retargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.01.2023;Mobile;Search;Competitor;Phrase;0;0;0;0
text;promopages;CASH SETTLEMENT SERVICES;BELL;01.02.2023;Desktop;Search;Brand;Autotargeting;0;0;0;0
text;promopages;CASH SETTLEMENT SERVICES;BELL;01.02.2023;Mobile;Search;Brand;Autotargeting;0;0;0;0
text;promopages;CASH SETTLEMENT SERVICES;BELL;01.03.2023;Desktop;Search;Brand;Autotargeting;0;0;0;0
text;promopages;CASH SETTLEMENT SERVICES;BELL;01.03.2023;Mobile;Search;Brand;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.01.2023;Desktop;Networks;Autotargeting;Autotargeting;0;0;1;0
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.01.2023;Desktop;Networks;Phrase;Autotargeting;19;1164,351676;0;20871
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.01.2023;Desktop;Networks;Phrase;Phrase;6;234,1744664;0;1023
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.01.2023;Desktop;Search;Brand;Autotargeting;2;208,6166558;1;3
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.01.2023;Desktop;Search;Brand;Phrase;113;21175,20424;7;578
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.01.2023;Desktop;Search;Competitor;Autotargeting;1;2,557311514;0;1
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.01.2023;Desktop;Search;Competitor;Phrase;14;5288,432517;1;551
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.01.2023;Desktop;Search;Other;Autotargeting;2;1400,584384;1;19
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.01.2023;Desktop;Search;Other;Phrase;6;5068,225693;1;142
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.01.2023;Mobile;Networks;Autotargeting;Autotargeting;0;0;1;0
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.01.2023;Mobile;Networks;Phrase;Autotargeting;1;17,79485067;0;9
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.01.2023;Mobile;Networks;Phrase;Phrase;0;0;0;1
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.01.2023;Mobile;Networks;Retargeting;Retargeting;0;0;1;0
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.01.2023;Mobile;Search;Brand;Autotargeting;2;177,7978407;1;2
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.01.2023;Mobile;Search;Brand;Phrase;69;12440,48986;4;308
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.01.2023;Mobile;Search;Competitor;Autotargeting;1;39,86781707;0;1
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.01.2023;Mobile;Search;Competitor;Phrase;7;3823,393594;1;343
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.01.2023;Mobile;Search;Other;Autotargeting;1;775,6995921;0;16
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.01.2023;Mobile;Search;Other;Phrase;4;4235,214636;1;118
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.02.2023;Desktop;Networks;Autotargeting;Autotargeting;0;0;1;0
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.02.2023;Desktop;Networks;Retargeting;Retargeting;9;238,5109658;0;7465
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.02.2023;Desktop;Search;Brand;Autotargeting;2;242,8922545;1;4
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.02.2023;Desktop;Search;Brand;Phrase;141;30913,96161;9;804
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.02.2023;Desktop;Search;Competitor;Autotargeting;1;1,519343659;0;1
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.02.2023;Desktop;Search;Competitor;Phrase;23;10103,28304;1;1258
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.02.2023;Desktop;Search;Other;Autotargeting;1;752,7788255;1;12
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.02.2023;Desktop;Search;Other;Phrase;5;3773,359783;1;169
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.02.2023;Mobile;Networks;Autotargeting;Autotargeting;0;0;1;0
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.02.2023;Mobile;Networks;Retargeting;Retargeting;86;1229,94157;1;11420
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.02.2023;Mobile;Search;Brand;Autotargeting;2;152,2789825;1;4
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.02.2023;Mobile;Search;Brand;Phrase;86;18343,16175;6;377
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.02.2023;Mobile;Search;Competitor;Autotargeting;0;0;0;1
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.02.2023;Mobile;Search;Competitor;Phrase;12;6062,578641;1;691
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.02.2023;Mobile;Search;Other;Autotargeting;1;467,9990564;1;13
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.02.2023;Mobile;Search;Other;Phrase;2;1456,989681;1;117
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.03.2023;Desktop;Networks;Retargeting;Retargeting;11;477,1597744;1;11603
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.03.2023;Desktop;Search;Brand;Autotargeting;1;38,4373007;0;1
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.03.2023;Desktop;Search;Brand;Phrase;164;39999,28815;14;658
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.03.2023;Desktop;Search;Competitor;Autotargeting;1;0,767456458;0;1
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.03.2023;Desktop;Search;Competitor;Phrase;23;8699,666862;1;995
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.03.2023;Desktop;Search;Other;Autotargeting;1;97,37563559;0;5
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.03.2023;Desktop;Search;Other;Phrase;4;2671,074293;1;141
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.03.2023;Mobile;Networks;Autotargeting;Autotargeting;0;0;1;0
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.03.2023;Mobile;Networks;Retargeting;Retargeting;55;1668,591615;1;8309
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.03.2023;Mobile;Search;Brand;Autotargeting;1;61,79936119;1;2
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.03.2023;Mobile;Search;Brand;Phrase;144;33253,81846;10;462
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.03.2023;Mobile;Search;Competitor;Autotargeting;0;0;0;1
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.03.2023;Mobile;Search;Competitor;Phrase;15;5993,610066;1;907
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.03.2023;Mobile;Search;Other;Autotargeting;1;167,1597107;0;10
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.03.2023;Mobile;Search;Other;Phrase;2;970,6755035;1;106
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.03.2023;Mobile;Search;Brand;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.01.2023;Desktop;Search;Brand;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.01.2023;Mobile;Search;Brand;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.02.2023;Mobile;Search;Brand;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.03.2023;Desktop;Search;Brand;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.03.2023;Mobile;Search;Brand;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.01.2023;Desktop;Search;Brand;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.01.2023;Mobile;Search;Brand;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.02.2023;Desktop;Search;Brand;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.03.2023;Desktop;Search;Brand;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.03.2023;Mobile;Search;Brand;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.01.2023;Desktop;Networks;Autotargeting;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.02.2023;Mobile;Search;Brand;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.02.2023;Mobile;Search;Competitor;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;GLADIOLUS;01.02.2023;Desktop;Search;Brand;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;TULIP;01.01.2023;Desktop;Search;Other;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;TULIP;01.02.2023;Desktop;Search;Brand;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;TULIP;01.02.2023;Mobile;Search;Brand;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;TULIP;01.01.2023;Desktop;Networks;Autotargeting;Autotargeting;0;0;1;0
text;text;CASH SETTLEMENT SERVICES;TULIP;01.01.2023;Desktop;Networks;Phrase;Autotargeting;0;977,0697562;0;11640
text;text;CASH SETTLEMENT SERVICES;TULIP;01.01.2023;Desktop;Networks;Phrase;Phrase;0;3,804914346;0;128
text;text;CASH SETTLEMENT SERVICES;TULIP;01.01.2023;Desktop;Networks;Retargeting;Retargeting;0;0,964966253;0;307
text;text;CASH SETTLEMENT SERVICES;TULIP;01.01.2023;Desktop;Search;Brand;Autotargeting;0;82,44334367;1;1
text;text;CASH SETTLEMENT SERVICES;TULIP;01.01.2023;Desktop;Search;Brand;Phrase;0;6994,511356;5;61
text;text;CASH SETTLEMENT SERVICES;TULIP;01.01.2023;Desktop;Search;Competitor;Autotargeting;0;0;0;1
text;text;CASH SETTLEMENT SERVICES;TULIP;01.01.2023;Desktop;Search;Competitor;Phrase;0;121,7679389;0;5
text;text;CASH SETTLEMENT SERVICES;TULIP;01.01.2023;Desktop;Search;Other;Autotargeting;0;656,3696518;1;12
text;text;CASH SETTLEMENT SERVICES;TULIP;01.01.2023;Desktop;Search;Other;Phrase;0;7163,349084;1;84
text;text;CASH SETTLEMENT SERVICES;TULIP;01.01.2023;Mobile;Networks;Autotargeting;Autotargeting;0;0;1;0
text;text;CASH SETTLEMENT SERVICES;TULIP;01.01.2023;Mobile;Networks;Phrase;Autotargeting;0;1258,306074;0;6906
text;text;CASH SETTLEMENT SERVICES;TULIP;01.01.2023;Mobile;Networks;Phrase;Phrase;0;194,5529324;0;640
text;text;CASH SETTLEMENT SERVICES;TULIP;01.01.2023;Mobile;Networks;Retargeting;Retargeting;0;0;0;738
text;text;CASH SETTLEMENT SERVICES;TULIP;01.01.2023;Mobile;Search;Brand;Autotargeting;0;63,41270702;1;2
text;text;CASH SETTLEMENT SERVICES;TULIP;01.01.2023;Mobile;Search;Brand;Phrase;0;3622,675751;2;29
text;text;CASH SETTLEMENT SERVICES;TULIP;01.01.2023;Mobile;Search;Competitor;Autotargeting;0;0;0;1
text;text;CASH SETTLEMENT SERVICES;TULIP;01.01.2023;Mobile;Search;Competitor;Phrase;0;39,83803375;0;5
text;text;CASH SETTLEMENT SERVICES;TULIP;01.01.2023;Mobile;Search;Other;Autotargeting;0;211,5216238;0;12
text;text;CASH SETTLEMENT SERVICES;TULIP;01.01.2023;Mobile;Search;Other;Phrase;0;3678,95687;1;70
text;text;CASH SETTLEMENT SERVICES;TULIP;01.02.2023;Desktop;Networks;Autotargeting;Autotargeting;0;0;1;0
text;text;CASH SETTLEMENT SERVICES;TULIP;01.02.2023;Desktop;Networks;Phrase;Autotargeting;0;446,4285713;0;341
text;text;CASH SETTLEMENT SERVICES;TULIP;01.02.2023;Desktop;Networks;Phrase;Phrase;0;0;0;1
text;text;CASH SETTLEMENT SERVICES;TULIP;01.02.2023;Desktop;Networks;Retargeting;Retargeting;0;0;0;30
text;text;CASH SETTLEMENT SERVICES;TULIP;01.02.2023;Desktop;Search;Brand;Autotargeting;0;0;1;0
text;text;CASH SETTLEMENT SERVICES;TULIP;01.02.2023;Desktop;Search;Brand;Phrase;0;8971,660233;6;59
text;text;CASH SETTLEMENT SERVICES;TULIP;01.02.2023;Desktop;Search;Competitor;Phrase;0;57,39931961;0;1
text;text;CASH SETTLEMENT SERVICES;TULIP;01.02.2023;Desktop;Search;Other;Autotargeting;0;95,21496792;0;3
text;text;CASH SETTLEMENT SERVICES;TULIP;01.02.2023;Desktop;Search;Other;Phrase;0;4537,585573;1;31
text;text;CASH SETTLEMENT SERVICES;TULIP;01.02.2023;Mobile;Networks;Autotargeting;Autotargeting;0;0;1;0
text;text;CASH SETTLEMENT SERVICES;TULIP;01.02.2023;Mobile;Networks;Phrase;Autotargeting;0;0;0;324
text;text;CASH SETTLEMENT SERVICES;TULIP;01.02.2023;Mobile;Networks;Phrase;Phrase;0;0;0;1
text;text;CASH SETTLEMENT SERVICES;TULIP;01.02.2023;Mobile;Networks;Retargeting;Retargeting;0;0;1;441
text;text;CASH SETTLEMENT SERVICES;TULIP;01.02.2023;Mobile;Search;Brand;Phrase;0;4791,959672;3;32
text;text;CASH SETTLEMENT SERVICES;TULIP;01.02.2023;Mobile;Search;Competitor;Phrase;0;5,303417978;0;1
text;text;CASH SETTLEMENT SERVICES;TULIP;01.02.2023;Mobile;Search;Other;Autotargeting;0;0;0;2
text;text;CASH SETTLEMENT SERVICES;TULIP;01.02.2023;Mobile;Search;Other;Phrase;0;2583,682375;1;20
text;text;CASH SETTLEMENT SERVICES;TULIP;01.03.2023;Desktop;Search;Brand;Phrase;0;11146,00873;9;55
text;text;CASH SETTLEMENT SERVICES;TULIP;01.03.2023;Desktop;Search;Competitor;Phrase;0;0;0;1
text;text;CASH SETTLEMENT SERVICES;TULIP;01.03.2023;Desktop;Search;Other;Phrase;0;1050,984266;1;6
text;text;CASH SETTLEMENT SERVICES;TULIP;01.03.2023;Mobile;Networks;Autotargeting;Autotargeting;0;0;1;0
text;text;CASH SETTLEMENT SERVICES;TULIP;01.03.2023;Mobile;Search;Brand;Phrase;0;5188,864697;3;28
text;text;CASH SETTLEMENT SERVICES;TULIP;01.03.2023;Mobile;Search;Competitor;Phrase;0;6,157078692;0;1
text;text;CASH SETTLEMENT SERVICES;TULIP;01.03.2023;Mobile;Search;Other;Phrase;0;243,7197099;1;2
text;text;CASH SETTLEMENT SERVICES;TULIP;01.01.2023;Desktop;Search;Brand;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;TULIP;01.01.2023;Desktop;Search;Other;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;TULIP;01.01.2023;Mobile;Search;Brand;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;TULIP;01.02.2023;Desktop;Search;Brand;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;TULIP;01.02.2023;Mobile;Search;Brand;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;TULIP;01.03.2023;Desktop;Search;Brand;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;TULIP;01.03.2023;Mobile;Search;Brand;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;TULIP;01.02.2023;Desktop;Networks;Autotargeting;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;TULIP;01.02.2023;Desktop;Search;Brand;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;TULIP;01.03.2023;Desktop;Search;Brand;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;TULIP;01.03.2023;Desktop;Search;Brand;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;TULIP;01.03.2023;Desktop;Search;Other;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;TULIP;01.03.2023;Mobile;Search;Brand;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;TULIP;01.01.2023;Desktop;Search;Brand;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;TULIP;01.02.2023;Desktop;Search;Brand;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.01.2023;Desktop;Search;Competitor;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.01.2023;Mobile;Networks;Autotargeting;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.01.2023;Mobile;Search;Competitor;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.01.2023;Mobile;Search;Competitor;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.01.2023;Desktop;Networks;Phrase;Autotargeting;9;10,40727937;0;177
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.01.2023;Desktop;Networks;Phrase;Phrase;0;0;0;10
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.01.2023;Desktop;Networks;Retargeting;Retargeting;9;911,2931794;0;18471
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.01.2023;Desktop;Search;Competitor;Autotargeting;2;123,1133577;0;5
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.01.2023;Desktop;Search;Competitor;Phrase;35;6943,69543;2;99
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.01.2023;Desktop;Search;Other;Autotargeting;6;6902,984863;2;83
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.01.2023;Desktop;Search;Other;Phrase;14;6724,159635;3;255
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.01.2023;Mobile;Networks;Autotargeting;Autotargeting;0;0;1;0
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.01.2023;Mobile;Networks;Phrase;Autotargeting;887;1146,689863;0;8375
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.01.2023;Mobile;Networks;Phrase;Phrase;2;0;1;149
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.01.2023;Mobile;Networks;Retargeting;Retargeting;68;2648,816479;0;11499
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.01.2023;Mobile;Search;Competitor;Autotargeting;1;89,70130041;0;2
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.01.2023;Mobile;Search;Competitor;Phrase;21;5735,550056;3;71
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.01.2023;Mobile;Search;Other;Autotargeting;2;2479,088428;1;66
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.01.2023;Mobile;Search;Other;Phrase;8;3070,305541;1;266
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.02.2023;Desktop;Networks;Retargeting;Retargeting;3;36,4392519;0;4400
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.02.2023;Desktop;Search;Competitor;Autotargeting;0;0;0;1
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.02.2023;Desktop;Search;Competitor;Phrase;20;3121,48045;3;46
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.02.2023;Desktop;Search;Other;Autotargeting;1;28,77527469;0;3
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.02.2023;Desktop;Search;Other;Phrase;5;937,210339;1;23
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.02.2023;Mobile;Networks;Autotargeting;Autotargeting;0;0;1;0
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.02.2023;Mobile;Networks;Retargeting;Retargeting;15;346,4888866;1;3038
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.02.2023;Mobile;Search;Competitor;Autotargeting;1;61,8859059;0;1
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.02.2023;Mobile;Search;Competitor;Phrase;14;2356,687858;2;43
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.02.2023;Mobile;Search;Other;Autotargeting;0;0;0;1
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.02.2023;Mobile;Search;Other;Phrase;3;654,0717709;2;16
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.03.2023;Mobile;Networks;Autotargeting;Autotargeting;0;0;1;0
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.01.2023;Desktop;Search;Competitor;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.01.2023;Desktop;Networks;Phrase;Autotargeting;90;4446,331578;0;53092
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.01.2023;Desktop;Networks;Phrase;Phrase;30;1100,546014;0;4864
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.01.2023;Desktop;Networks;Retargeting;Retargeting;3;205,3588428;0;3222
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.01.2023;Desktop;Search;Competitor;Autotargeting;1;197,6705406;0;22
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.01.2023;Desktop;Search;Competitor;Phrase;3;405,1460579;0;108
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.01.2023;Desktop;Search;Other;Autotargeting;2;291,1717563;0;36
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.01.2023;Desktop;Search;Other;Phrase;12;2828,133261;0;445
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.01.2023;Mobile;Networks;Phrase;Autotargeting;359;6075,553904;0;30706
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.01.2023;Mobile;Networks;Phrase;Phrase;24;3606,122896;0;1137
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.01.2023;Mobile;Networks;Retargeting;Retargeting;2;30,06983343;0;240
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.01.2023;Mobile;Search;Competitor;Autotargeting;0;0;0;1
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.01.2023;Mobile;Search;Competitor;Phrase;4;0;0;66
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.01.2023;Mobile;Search;Other;Autotargeting;1;0;1;8
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.01.2023;Mobile;Search;Other;Phrase;4;0;0;134
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.02.2023;Desktop;Search;Competitor;Autotargeting;2;172,8029193;1;5
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.02.2023;Desktop;Search;Competitor;Phrase;3;482,381578;0;37
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.02.2023;Desktop;Search;Other;Autotargeting;1;45,9518498;0;9
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.02.2023;Desktop;Search;Other;Phrase;10;256,0147691;0;341
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.02.2023;Mobile;Search;Competitor;Autotargeting;1;22,38141438;0;1
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.02.2023;Mobile;Search;Competitor;Phrase;0;0;0;1
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.02.2023;Mobile;Search;Other;Autotargeting;0;0;0;1
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.02.2023;Mobile;Search;Other;Phrase;0;0;0;3
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.01.2023;Desktop;Networks;Phrase;Autotargeting;22;2267,025435;0;49299
text;text;CASH SETTLEMENT SERVICES;BUTTERCUP ;01.01.2023;Desktop;Networks;Phrase;Phrase;1;2,480952659;0;202
